user_id,article_id,article_rating
968,3955,8
940,3955,8
940,3955,10
940,3955,6
940,3955,10
708,3955,5
940,3955,6
940,1231,2
940,642,8
940,1730,9
143,1742,5
940,302,6
940,1769,4
940,3955,5
940,1497,8
845,2685,3
940,1950,1
940,1478,3
1292,3955,8
940,3955,9
940,2458,3
1357,3675,1
940,2805,8
804,3955,5
940,2172,2
940,2956,1
940,3955,2
940,3035,2
940,3955,4
940,3955,5
940,3955,8
1388,2221,9
940,3955,3
940,3955,8
940,3078,2
940,2519,5
940,1923,3
1357,27,5
1357,3955,3
621,3955,1
940,3955,5
940,3955,2
1357,3955,10
1407,302,2
940,3955,1
940,772,3
940,3778,10
1364,3616,1
940,2669,8
940,3955,1
940,2650,4
1491,587,2
1357,3884,2
1237,1906,1
940,2357,3
940,2010,2
940,3715,3
940,3955,1
940,781,6
1100,2218,1
192,1019,6
940,2691,3
1229,1856,3
940,3955,7
744,313,8
1462,1001,5
940,1076,1
940,53,10
301,3955,9
940,2095,1
940,3955,3
940,1990,3
940,577,7
1616,3955,3
940,3150,5
940,3955,7
940,2313,1
940,3778,6
940,772,3
940,3955,9
940,1503,5
940,3955,5
940,3592,8
940,333,2
967,2172,1
940,3955,6
940,3955,7
334,2916,4
940,119,10
940,3955,1
940,2571,6
940,958,10
940,3955,5
940,3955,9
940,284,3
940,460,7
940,386,1
940,3955,2
940,351,9
940,3068,2
940,1479,5
940,3955,5
940,3955,6
940,1123,3
874,141,8
940,3955,8
940,2348,3
940,2637,1
940,3028,8
940,3645,10
940,3955,3
940,3955,7
940,3955,6
940,3955,5
1014,3955,2
940,1991,7
940,3955,10
940,3955,5
940,3778,10
1230,3955,9
940,1576,5
940,2436,2
940,3955,6
940,3955,9
793,3955,3
940,2571,7
1357,964,5
940,541,6
940,3955,9
940,849,8
940,1187,5
1331,3955,9
940,2172,10
940,3955,3
356,3955,4
940,3955,1
940,3955,1
940,844,2
1357,2629,6
940,3955,5
940,3955,8
940,3955,2
940,3311,4
994,1057,3
940,2806,9
940,2515,6
940,3955,10
940,3955,7
940,2578,9
940,3955,1
866,1451,6
940,3955,9
940,3955,2
940,404,10
940,2522,1
940,3955,4
940,3955,6
940,2815,7
940,3955,5
940,3955,3
596,1668,7
940,2459,8
940,772,9
940,2129,1
940,410,8
940,3658,8
940,1007,10
940,1824,8
940,3955,7
940,3039,1
940,3675,6
940,3955,4
940,3955,3
940,2805,3
940,929,10
940,3881,8
940,3955,9
940,2030,9
940,3955,3
1357,3778,6
940,2582,6
979,505,6
940,3955,5
940,2748,2
940,3955,8
940,1599,1
940,150,9
940,3955,1
940,3916,9
940,3492,8
940,3329,3
940,2198,9
925,3955,9
940,922,8
940,1101,4
15,3023,5
940,3955,5
940,3778,8
940,3675,7
940,242,6
940,627,2
940,3955,1
940,3496,8
940,380,4
940,3108,6
940,1162,4
940,3429,2
940,3955,7
1477,3955,6
1357,2433,8
940,3955,5
940,3955,3
940,1868,10
3,3955,1
940,2083,7
800,3955,10
940,3955,1
288,3955,7
940,3400,4
940,3765,3
940,3955,7
940,3955,9
940,1065,2
940,3955,9
940,3955,5
940,772,2
940,3955,2
940,3955,9
49,87,1
940,3955,6
940,3955,2
940,961,8
940,3955,9
940,3955,3
940,303,5
940,1665,1
940,2306,8
940,2224,1
940,3841,4
940,3955,5
940,3955,6
940,3036,1
1502,66,10
940,373,6
940,3955,5
995,3137,9
1465,3955,5
1501,945,1
940,3955,9
940,3778,2
1524,422,1
940,3167,7
940,3955,10
940,3955,9
1475,3955,3
940,3955,2
1357,150,9
524,3955,2
940,3299,7
940,360,6
940,3955,10
1122,3955,9
940,3955,3
940,3661,6
940,3955,9
940,1181,10
1146,3955,1
940,968,7
940,3585,6
940,3955,9
1319,149,1
940,3955,3
940,576,5
940,3955,10
940,3955,5
940,3955,9
940,386,9
940,547,3
940,3679,7
940,1344,10
128,2630,5
940,3955,5
456,3955,2
940,2854,4
940,3955,3
940,3955,9
940,3955,5
940,3778,3
940,3955,4
940,1731,2
940,1670,5
940,3955,2
940,2920,1
1613,3907,10
324,3955,1
28,3648,5
940,772,4
940,3955,3
940,3914,7
940,1887,9
940,1326,3
940,3955,3
940,3155,1
940,2805,9
940,427,1
940,3955,2
940,3955,8
465,2129,10
1092,3955,1
940,3955,4
940,2972,8
940,3955,1
940,1346,6
940,3735,7
940,2805,1
940,3955,6
940,3955,2
384,2036,1
940,3955,3
940,2129,8
940,3778,1
940,772,7
1125,3955,2
940,3955,8
940,3955,9
940,457,7
940,1900,2
940,2257,2
940,3955,8
940,3955,6
940,333,6
940,608,7
940,3955,10
940,3955,2
940,3931,4
940,3955,5
940,3365,9
940,3955,7
940,3955,2
940,3778,10
940,4,4
940,3955,8
940,1120,5
940,3001,4
940,3955,9
940,2217,9
1357,3955,2
940,212,4
940,3467,6
940,3955,8
940,2129,2
940,381,1
940,1711,10
940,3350,3
712,2984,8
940,3955,7
940,3580,2
940,302,9
940,3955,9
940,1547,6
940,3546,2
940,3955,8
310,3955,1
940,3955,4
940,3955,10
940,3955,7
940,3720,7
940,3804,6
940,3666,9
940,3955,4
940,3955,1
940,1532,8
1394,1179,8
59,3955,9
940,119,7
940,2352,4
940,2183,6
940,1865,8
940,3955,3
940,3955,3
330,572,6
940,3287,8
940,1758,9
569,700,7
940,2009,2
940,849,9
940,1919,1
940,2985,5
940,3955,2
1357,2162,2
940,3955,10
940,2090,5
940,2758,9
940,3384,7
940,1430,6
940,3955,5
1357,3352,6
940,3955,5
940,3955,5
940,3955,8
833,3955,10
940,146,1
1370,3955,5
940,2805,2
940,3955,8
940,3955,9
940,3955,5
940,3955,6
940,3955,10
940,3955,6
940,3234,6
940,3955,9
940,2571,1
196,772,7
940,3955,9
940,3955,9
940,3955,7
940,3955,3
940,3955,4
1289,1054,6
940,1869,5
940,2995,10
940,3955,3
940,3060,3
940,3955,5
1508,3955,1
940,3841,6
560,3955,4
940,442,10
940,1537,1
940,3955,10
940,3955,8
940,3955,6
940,3955,4
940,1573,1
318,2805,7
940,3955,8
940,3284,2
940,2173,8
940,3955,6
940,3955,8
940,3955,1
1141,3955,7
940,3955,1
1204,3955,10
940,3679,9
940,3955,9
940,3955,4
940,1841,4
1357,3955,9
1304,142,8
603,3955,1
940,3955,3
940,3923,7
940,386,4
675,3955,1
940,3955,1
940,1397,7
940,1985,6
940,3955,5
940,3955,8
940,3955,5
940,3955,9
1570,2805,2
940,3511,1
940,1695,7
617,3955,8
940,3955,5
940,2129,1
1252,3955,9
421,72,6
940,718,4
940,3921,2
940,2471,2
1073,3018,1
940,3955,10
940,3955,7
215,2837,9
521,2298,7
860,2896,8
940,3955,8
1379,3955,9
147,594,5
648,262,3
940,3778,6
1165,2683,8
940,3114,2
940,3955,6
940,2323,1
940,2309,7
940,3955,10
940,3807,5
940,3955,4
940,1033,10
940,3955,1
940,3955,5
940,3627,6
940,1268,7
940,1437,8
940,3955,2
940,2957,1
940,2587,10
10,362,2
940,3955,7
940,3955,2
940,3955,5
940,366,1
166,583,8
940,3374,3
940,3511,4
940,3955,1
940,3955,10
940,1386,4
1241,1456,4
940,1175,8
940,3630,1
940,1172,1
940,327,1
811,772,1
940,1287,7
940,506,3
940,1972,3
940,3955,2
940,3323,6
940,2826,5
940,333,10
940,2265,1
940,97,9
940,3955,6
940,3955,4
940,1563,5
1357,1991,9
1374,3955,9
940,772,2
1127,3955,2
940,1009,9
940,1571,9
1540,3955,2
940,2443,10
940,3955,6
940,2330,3
940,3955,5
940,3955,9
940,3778,8
940,772,5
940,1230,6
1409,3955,8
495,3955,6
940,3955,4
940,3955,2
940,3955,5
940,3955,9
1152,3955,7
940,2697,5
940,2805,6
940,378,3
940,1215,2
940,3955,8
940,690,4
940,3955,9
940,3778,9
395,3955,3
940,1441,5
940,3955,6
940,520,6
940,3955,2
940,3955,6
940,3336,5
940,3526,1
940,3955,1
940,3955,8
940,2369,4
940,386,4
940,499,4
940,908,7
940,3955,2
1357,772,3
1126,302,1
865,1434,10
940,3955,2
940,841,9
1357,1117,3
1357,888,9
940,3955,10
858,1214,9
940,1545,10
940,3955,9
940,3955,6
940,3955,1
495,3955,5
1357,3955,3
940,1822,7
940,3955,9
940,1173,10
940,1468,2
1357,3955,3
940,386,3
940,3955,1
1357,1108,3
951,1307,6
219,245,6
940,689,6
940,309,10
940,3955,1
940,2710,6
940,194,6
940,3955,8
1357,3748,10
940,3955,1
940,150,10
940,3955,9
940,3955,6
940,3862,5
715,9,10
940,2595,5
940,3955,6
940,2805,1
940,798,1
940,3018,8
940,3955,7
940,3955,7
1398,2781,9
940,3955,3
940,3955,2
940,3694,6
940,772,5
989,2336,7
940,3955,1
940,2704,10
940,3955,3
940,3955,5
940,2874,1
940,3955,3
940,516,7
940,3435,6
1276,518,5
940,3955,2
940,3955,8
940,2176,2
940,3955,7
464,3955,9
940,1467,5
940,3675,4
1357,3955,4
940,2941,5
940,1677,9
940,3955,1
940,3654,5
940,3955,6
940,3955,4
940,471,10
940,2805,10
940,699,7
940,3955,8
940,3955,6
940,1991,9
1357,1993,2
940,3955,8
940,3955,10
940,1419,4
61,542,6
940,3547,6
940,3910,7
940,3517,10
940,572,3
1268,3955,3
940,1474,4
940,1914,8
940,3955,3
940,1293,9
940,1172,1
1357,2723,5
940,2189,6
940,1888,7
940,3401,9
940,211,10
940,1261,5
940,3955,6
940,3955,8
724,3955,8
940,1977,2
940,3955,6
940,3955,8
1357,194,4
940,3438,2
1005,2901,1
940,3955,3
940,2757,2
940,3940,4
940,2883,1
940,3943,9
940,3407,3
252,3955,4
940,3955,6
940,3278,8
940,3095,1
1272,808,9
940,849,2
940,1822,9
940,3778,6
940,3163,2
940,849,9
940,3511,3
940,3955,1
940,3955,2
940,386,8
1234,3511,4
1357,3955,8
940,3955,5
940,3955,2
940,3955,9
606,3003,2
940,3955,1
940,3597,8
940,3679,1
940,3955,3
940,2294,6
940,3955,9
1357,386,4
1310,2947,9
1357,3955,6
940,1822,3
940,3955,5
940,3955,1
1116,3007,3
381,3955,9
940,3745,4
940,302,2
940,2426,5
598,3103,6
940,2392,7
748,655,2
940,3955,4
940,3955,8
940,3600,9
940,2523,4
940,3955,9
940,3955,3
940,3955,5
940,2448,9
253,3955,1
756,3955,3
940,1485,10
940,1075,2
940,3955,4
940,1877,5
1037,3077,10
940,1084,2
940,2890,3
940,386,5
45,1808,2
940,3955,5
940,2435,9
940,3955,9
940,3841,4
1357,3888,8
940,3955,4
940,2003,1
1600,2805,7
940,1508,10
940,2351,9
1300,259,6
940,1655,8
940,759,8
940,3955,10
940,3955,5
940,3955,9
940,3955,9
1357,3955,10
940,3955,8
940,3511,5
940,3955,10
940,2068,6
940,3955,7
1341,3955,5
940,3955,5
940,1183,3
940,1723,10
940,3955,2
940,3955,6
940,3955,10
940,1859,1
940,3778,3
940,3955,9
940,3955,7
940,3955,8
940,987,6
940,3778,1
940,2372,5
1357,2976,4
940,3955,4
940,3955,1
940,772,5
940,1384,8
940,3955,2
940,3931,3
940,3809,10
940,3688,1
940,1565,3
940,2394,8
940,3955,4
408,1222,8
1434,1348,8
1330,1761,2
940,2771,10
940,3623,2
940,119,5
940,3608,9
940,1212,8
922,2163,2
940,478,9
940,3401,1
940,3955,6
1108,3955,6
940,3955,10
940,3955,3
940,3373,6
853,3899,3
940,3675,5
940,3955,5
940,3955,3
940,386,4
881,3955,6
397,2352,7
940,3955,10
940,2171,4
913,3955,6
940,1970,3
940,3841,3
940,2877,1
940,3955,5
940,1376,10
360,3955,5
940,3148,1
1364,302,2
940,3955,3
940,1194,1
940,3955,4
940,3035,4
56,3955,8
940,1761,5
1263,2571,6
940,3116,9
940,489,2
940,929,9
940,3955,5
940,335,1
940,2245,6
346,3955,5
940,1159,2
940,3955,10
940,3336,2
87,498,10
940,2103,5
940,569,2
940,772,5
940,466,8
940,9,4
940,3955,7
940,3511,9
940,2502,3
940,302,1
124,554,9
940,3955,7
1410,2129,2
940,2095,7
940,855,2
1533,3955,2
940,1523,7
940,3955,2
382,1959,7
940,1172,3
940,400,10
940,3955,1
940,2172,7
940,149,1
940,2172,4
940,3955,2
940,3955,8
940,445,5
678,3955,4
940,3955,8
940,3955,8
940,615,6
940,848,3
940,3955,4
940,386,6
940,3955,3
1236,3955,9
940,568,3
940,1955,7
1148,3955,7
940,2602,4
352,3953,4
940,3955,7
326,2172,10
1031,2830,8
940,108,5
940,3955,9
940,3719,3
940,3634,2
940,3778,2
940,3472,10
940,3955,9
940,2064,9
940,3955,7
940,453,8
976,191,3
940,1577,7
413,3955,2
940,2862,7
564,237,2
940,3955,5
940,3955,7
1196,3955,10
940,3955,9
940,3955,5
940,2677,2
940,1272,1
940,3955,10
940,2591,9
940,3955,1
940,3955,8
466,3136,3
329,1273,3
940,3338,7
940,3955,2
940,3336,2
1357,3404,4
940,3955,2
940,3955,10
906,333,6
580,3843,9
940,3955,6
940,1822,6
940,1662,2
940,3955,8
940,3955,7
940,610,10
1357,1002,2
1357,3955,7
940,3955,5
940,2268,7
940,3196,7
940,3898,2
940,3955,1
940,3336,2
940,3955,7
940,1422,9
940,3955,6
990,3955,6
940,3778,10
940,2095,2
940,3778,1
940,3955,3
940,3675,7
940,3955,8
940,3955,10
1357,2112,5
1357,3955,8
940,3931,7
940,1487,2
940,3955,6
198,1452,6
940,824,5
940,2095,6
940,119,3
940,3955,3
940,1991,1
940,1974,8
940,3123,2
940,3955,7
940,3955,1
940,2036,3
940,2129,4
940,333,6
1001,2337,7
940,3955,3
940,3955,4
495,2805,10
1357,1523,6
940,3955,2
940,2523,9
940,2668,7
940,1948,1
940,3955,3
1357,3955,3
940,3955,8
940,3955,3
940,106,7
770,572,3
1357,3378,7
940,3511,5
513,50,1
940,1469,7
940,2898,6
940,2908,9
940,2545,2
848,1544,6
940,1822,3
940,2500,9
940,2129,3
940,2522,1
940,2317,6
940,3955,6
940,572,5
940,3955,6
1479,3339,6
1188,3955,1
980,3778,5
940,3407,3
392,3955,4
940,2827,2
940,149,4
940,2529,9
940,3955,1
940,2805,1
940,3955,5
940,758,9
940,3955,1
940,1930,3
940,3955,5
1448,3955,6
940,3955,1
940,3388,8
940,1136,2
940,644,4
940,2754,7
940,2644,1
940,386,10
1357,2805,7
940,3955,4
940,2191,1
249,3955,3
940,2026,3
491,2328,8
1016,2523,2
940,3955,8
940,1888,8
940,2129,8
827,930,5
940,1601,5
940,3955,7
940,2805,2
940,3955,2
940,819,5
940,3506,7
940,3460,4
940,3111,2
626,3955,6
940,3955,3
900,3955,7
940,3930,10
940,3955,6
1364,2522,4
940,1064,6
940,2979,10
940,3955,7
940,3955,5
938,3698,2
940,3955,7
940,3955,4
757,3955,5
940,3955,7
940,522,8
940,649,10
940,3955,8
940,3955,4
940,3955,7
940,302,3
940,2705,3
940,3955,8
940,126,10
940,3955,10
940,3955,3
940,3955,9
1186,3955,3
940,3955,1
940,3955,9
940,696,3
1357,167,6
940,64,3
940,1461,10
1314,3552,6
940,3955,8
1498,140,8
940,3138,9
940,3955,8
940,3602,10
940,3687,10
940,3043,5
940,2010,5
940,1651,3
940,3955,10
940,2352,8
1128,3955,5
940,3955,8
940,1997,4
940,3640,9
940,3955,1
940,3955,8
940,3955,5
940,3753,3
940,666,1
940,3955,3
940,785,4
506,1123,5
940,2129,2
1357,3955,6
940,3955,2
940,3955,7
940,3955,5
940,3955,3
940,3955,5
940,3955,4
940,3291,10
940,3035,7
940,772,8
940,1992,9
1357,386,7
940,3955,2
574,3955,8
940,3955,7
940,1210,10
940,3955,9
940,3955,2
940,3955,4
940,3955,4
940,772,3
940,1303,9
940,3955,4
940,3955,9
935,946,6
940,2621,6
940,765,9
1357,772,9
940,2095,3
940,3955,1
773,1250,3
940,136,5
940,3889,9
940,1552,4
940,1395,8
940,3955,6
940,3955,10
940,2352,3
940,1886,6
940,3955,8
940,3955,9
940,2106,2
940,2240,3
940,3955,4
940,3180,4
940,2261,8
303,3518,7
940,3198,9
940,956,2
940,2628,1
940,3169,8
940,1077,5
1357,3955,1
940,772,4
940,3955,8
940,3955,1
1583,3955,5
940,3955,6
940,3407,7
1385,772,5
940,3870,10
940,2608,7
940,3955,6
940,1991,10
940,2613,10
1397,833,9
940,3955,4
940,3955,10
940,1708,1
940,3955,2
940,3955,2
940,3407,6
794,3955,3
940,39,10
940,149,5
940,2052,5
1357,772,10
940,150,8
940,3912,4
1357,3955,3
272,3955,7
940,3955,1
1611,3955,10
940,333,9
1221,3955,1
940,3955,1
940,1476,2
940,3955,8
32,1042,10
940,3416,5
940,2129,4
940,2865,5
940,3511,9
940,3955,10
940,1497,7
940,3551,7
429,3955,6
940,2376,3
940,3511,3
940,3955,1
940,1193,9
552,266,6
940,1590,3
746,3029,1
940,2449,1
940,386,6
940,2805,2
940,3509,4
940,2269,4
940,3440,10
940,3955,6
940,3955,8
100,3955,3
467,2036,9
1202,604,4
940,476,4
940,3955,7
940,3778,3
940,2352,10
1566,3030,3
86,1171,3
940,3778,10
940,3955,10
940,853,3
940,2865,1
940,3955,4
416,149,9
940,3401,10
494,3277,7
940,3778,1
940,3955,7
940,1738,7
940,386,1
940,3955,3
940,3778,2
940,2250,10
1357,3955,4
940,386,9
940,2823,6
940,3955,4
940,3955,2
940,3955,4
940,3324,8
940,3955,7
940,3955,1
940,205,7
1357,3035,5
940,3955,7
940,3778,4
940,3955,7
940,3955,9
940,3955,1
940,2274,1
940,386,8
940,3955,7
940,3955,5
308,3955,8
940,302,1
940,2678,2
940,3357,9
640,1046,8
498,3778,3
940,3252,9
933,2770,2
940,2318,10
896,333,10
940,149,7
940,3955,5
940,1130,6
940,3955,4
184,2993,9
940,1767,8
940,1629,1
940,3955,1
4,386,1
1027,3446,3
940,3501,1
1551,3955,3
940,314,7
940,3955,5
940,3955,6
940,3955,2
1357,128,8
940,3955,8
940,3955,10
1285,3955,9
940,2095,4
940,948,10
940,598,5
940,1194,1
940,3955,8
1357,3955,9
940,49,6
940,12,8
940,3336,7
9,3805,9
1178,3955,4
940,3955,7
940,372,10
105,3401,9
940,3955,5
940,1103,9
940,3454,6
940,3545,8
940,3529,8
940,3955,9
940,3841,3
940,3955,2
940,790,6
940,165,4
940,2036,9
940,3955,8
940,3955,5
940,3955,6
697,3955,10
940,3955,9
940,3342,9
940,3955,7
940,3656,2
940,3917,3
940,3955,8
940,3955,5
940,3537,7
510,2324,7
818,3511,10
940,3955,7
940,2896,4
940,1282,1
940,2315,6
940,3955,4
1357,3955,5
940,1934,7
940,2983,6
940,2129,10
769,1221,6
940,3955,3
940,1822,9
1174,1991,9
940,3955,3
940,597,5
940,3188,2
940,3955,9
1375,3336,6
940,3498,7
940,3857,4
940,3955,2
940,2027,1
940,1877,1
940,1670,4
1444,1294,4
940,572,10
940,2001,7
940,1060,6
1033,906,2
940,3955,9
940,3955,9
940,955,6
122,3955,5
940,1049,6
940,3955,9
940,3955,7
940,3955,2
940,817,10
940,3955,7
940,3747,6
718,386,5
940,3886,9
940,3736,2
940,3229,2
435,2119,3
940,3911,10
940,1706,4
940,3955,5
940,2571,5
940,3154,7
940,3955,9
940,3806,1
940,3955,6
1036,2789,10
1357,508,9
940,1280,2
940,3955,1
940,147,1
940,3955,9
940,2207,7
940,967,4
940,3955,1
1414,3955,10
940,1837,2
940,3955,2
940,3510,10
940,143,4
940,2264,4
940,3955,2
940,3955,4
940,3955,7
940,1224,4
940,3955,7
502,348,8
940,2773,2
940,1921,1
940,3955,7
940,3154,1
236,302,6
940,3270,3
940,3598,2
940,2129,2
940,3955,1
123,3955,4
940,3873,8
940,3955,6
940,3955,4
940,1693,3
940,2028,9
1353,107,4
940,3955,6
1142,2010,5
940,825,10
940,277,2
940,2990,1
940,2783,4
761,2392,2
940,3778,2
940,2813,1
1357,1725,8
940,2095,1
940,3955,9
940,3955,2
940,3955,5
940,332,2
940,448,7
940,944,5
940,504,10
940,3955,5
940,3955,10
940,3186,4
940,773,5
940,3955,9
940,3955,10
940,726,6
940,3955,10
940,3955,2
940,3955,5
940,302,1
940,3955,8
940,3955,5
940,355,9
940,3955,4
940,3955,4
940,3955,10
1549,754,2
940,772,7
940,3955,6
940,1131,5
940,1657,7
940,3955,6
940,3955,8
1002,3955,8
940,386,2
940,3955,3
887,2571,7
940,3955,7
1357,3955,9
940,865,7
940,2279,1
1601,3955,4
940,3035,10
940,641,1
940,2095,1
1441,3955,10
940,3955,9
940,3778,10
940,3955,6
940,3955,3
940,3955,4
940,3955,4
940,538,7
940,387,3
940,1032,2
940,3955,1
940,3955,9
940,823,8
940,3143,4
940,3955,2
940,2869,8
674,3240,4
940,852,7
940,854,4
940,802,8
940,2950,7
940,1085,10
940,1396,6
940,2687,10
952,386,3
940,3955,10
1473,1284,3
42,3955,9
940,2523,7
940,2903,8
940,2680,10
940,1872,10
1493,3511,7
940,3955,3
940,3778,8
940,3955,9
940,3955,9
665,23,1
940,3955,6
847,1991,8
258,3955,3
1064,2875,2
940,3955,9
940,3955,2
940,3955,1
642,2175,4
940,3955,7
940,2816,2
940,1922,10
940,1146,4
940,3955,8
1211,3483,1
851,1317,9
940,456,7
940,3154,5
1562,3955,2
940,3336,1
940,3955,3
1231,3955,1
1357,3955,5
1422,3955,9
940,2549,1
940,2172,2
940,2007,7
940,3239,7
1357,3830,2
940,2129,7
940,3955,10
940,738,1
940,435,9
940,3285,4
940,3955,6
940,1291,6
940,3046,1
940,771,6
940,3539,5
940,3955,3
940,3955,9
940,1489,9
940,2480,9
940,3955,7
1357,2523,8
940,3955,1
940,3955,1
940,3471,8
774,1497,2
940,76,1
940,3955,4
940,772,2
940,3525,5
940,870,10
940,3955,9
891,3955,3
940,2905,10
940,804,9
940,1418,8
940,780,4
1306,386,5
940,171,5
940,3955,7
940,2345,5
940,1979,9
940,3955,2
940,3955,3
940,2352,2
943,1351,9
74,2781,10
940,3955,2
1357,1281,9
940,772,9
940,3955,9
940,2380,8
940,1722,2
940,3955,6
998,3202,1
940,3955,3
1357,2793,7
940,1657,6
940,2805,7
940,3955,2
940,386,7
940,3955,10
940,3955,7
940,3104,6
940,3955,2
940,3778,6
1009,3955,2
940,1568,7
940,2129,1
940,3955,4
940,403,6
940,3955,10
940,2256,9
940,3955,5
940,281,3
940,2622,3
940,3955,10
940,302,6
940,2129,6
940,772,7
940,3955,9
1357,3955,5
1608,3955,7
940,3955,3
1357,2483,9
940,2081,8
940,1865,10
1288,3955,8
763,2352,10
1357,3955,10
940,1443,6
940,3955,3
940,761,4
940,1647,9
1481,1399,7
457,1694,6
940,2751,2
940,2135,10
940,1805,3
849,1822,7
940,2730,1
940,3955,5
940,2374,10
940,849,4
940,1377,10
940,3308,8
50,3290,8
940,3955,1
940,3511,4
523,2525,2
940,2781,9
445,3955,5
940,536,7
940,3955,4
940,1635,9
940,3173,10
940,3955,7
940,3955,6
537,3955,10
940,3955,8
940,3573,8
940,973,6
940,772,5
691,3333,2
972,1822,9
940,3955,5
88,3955,10
940,3955,6
940,2053,2
1606,2805,5
940,2170,1
940,3955,9
940,3955,10
940,1975,7
940,3955,1
940,3401,5
940,3955,6
940,3955,1
1357,3955,3
940,3955,1
940,772,6
940,3955,4
940,3955,10
328,3955,10
940,3955,9
940,3955,2
940,3233,1
1357,3955,2
940,3955,5
940,3955,7
220,1205,4
940,3955,5
940,3955,8
940,510,7
940,1943,5
966,3463,10
706,514,9
940,659,4
940,3955,3
940,424,1
940,3955,1
940,3129,6
940,760,8
940,3955,4
1545,3955,5
940,3955,3
1271,2627,1
1357,445,5
940,3189,9
245,3059,10
940,3955,2
940,1616,4
940,3955,6
822,3955,8
1011,2172,9
940,3955,2
940,302,6
898,3841,1
940,3955,2
940,3955,9
940,302,9
1287,2291,4
940,3955,8
1157,2172,4
940,2072,3
940,3881,10
1042,3955,1
940,3955,2
940,3938,5
940,3778,7
852,3955,4
940,197,7
1357,3955,4
940,772,4
940,3462,5
940,3955,2
940,1888,2
1357,3955,6
940,3955,10
940,1269,6
940,3955,5
940,3955,4
727,51,9
940,3778,8
940,3955,2
940,3955,6
940,3955,2
940,302,6
940,3778,1
940,3841,9
940,3931,1
940,3955,3
940,823,8
940,3955,4
337,1122,3
940,278,10
940,386,5
940,386,10
940,2978,1
940,3695,7
538,3679,1
940,3955,8
940,1155,1
940,3099,6
940,3955,6
940,3644,8
1357,1744,7
940,2800,10
940,3892,1
940,3469,6
940,2398,10
940,2523,1
940,1873,6
54,3778,5
940,677,10
940,3955,6
705,3265,3
940,3955,10
940,2265,5
940,2129,8
1357,3955,3
914,2278,2
940,3955,10
940,2155,1
940,3955,8
940,919,6
940,2129,6
940,3955,7
940,3955,1
940,1118,4
940,2182,5
201,3955,3
940,472,3
940,813,10
1062,1408,1
940,3955,7
940,2604,5
940,2438,5
940,3955,7
940,3778,5
940,2805,9
940,3064,9
940,3955,8
940,2220,4
940,2352,3
940,219,1
940,3955,7
921,749,6
843,3955,1
940,469,5
412,3110,9
940,2880,2
940,3955,5
940,341,3
940,3407,7
940,3955,1
940,1611,4
940,1375,7
940,3955,1
940,2129,5
940,3955,3
940,3955,5
1357,3018,7
699,3955,2
1024,3778,4
1357,772,1
940,3955,2
940,3955,5
307,1447,2
940,3955,4
940,814,3
940,3955,4
940,3955,7
940,168,5
940,2107,8
940,3955,7
940,523,7
940,3908,5
239,3955,7
940,1747,2
940,3837,3
940,3955,2
1357,3955,9
940,1262,1
940,3955,2
1147,3679,8
940,3778,6
940,3955,6
940,171,6
940,2523,6
940,3955,10
940,772,2
940,3955,3
940,3955,4
940,3955,3
940,3267,4
940,2165,3
940,3955,6
940,3955,7
940,3955,6
1257,3955,9
940,3679,9
940,3955,2
940,3955,6
940,1273,6
940,3955,10
940,3407,1
940,1497,8
940,3955,5
940,644,8
940,1335,6
940,1125,3
1246,572,7
940,3407,7
940,2909,5
940,3521,2
398,772,5
940,2172,10
940,3955,3
1591,2129,2
1419,3778,1
940,3955,2
940,1194,10
940,3168,9
940,3778,7
940,1252,7
940,1881,9
940,3778,4
940,1794,6
940,46,3
1357,3218,8
940,2523,10
200,83,8
940,3955,3
940,1192,6
264,7,1
940,2805,8
940,2040,3
940,3955,3
940,3955,4
940,507,8
940,2352,8
940,3877,5
940,3955,8
110,3955,5
940,629,6
940,3955,8
940,1854,9
940,2821,2
940,3955,8
940,1999,1
940,3955,4
940,3327,9
940,3955,5
940,233,6
940,3955,9
940,3955,8
940,3955,4
940,3955,3
1357,3955,9
1504,3955,7
940,3955,9
940,193,9
940,772,10
940,3955,9
940,2095,5
940,3955,8
940,3128,10
940,3955,6
940,3955,5
940,3955,8
940,3955,10
940,1822,5
940,3955,6
940,59,5
940,1224,8
940,3955,10
940,3774,8
940,1491,2
940,3663,8
940,2147,6
940,3557,8
940,3955,10
940,772,4
940,3452,7
940,3778,8
940,2024,7
940,1310,5
940,3955,7
940,3955,7
940,998,4
940,3955,2
940,302,7
940,768,9
940,891,7
1357,3955,5
940,3955,9
940,2084,4
940,3642,5
635,493,6
940,3955,7
940,1020,7
643,3955,9
940,3955,9
940,1165,7
940,3955,3
940,3931,5
940,1629,9
1107,40,3
940,3955,5
940,1573,7
1026,2805,2
974,3679,6
940,1365,5
940,756,4
940,3955,2
940,3955,5
940,1516,10
940,2352,8
940,3955,1
940,3955,4
940,3955,1
940,1654,4
940,2437,4
940,2624,10
1494,3417,5
940,3679,9
940,3955,9
940,3955,6
940,1670,8
940,3955,6
940,1322,1
940,3955,7
940,2802,5
796,3955,1
1057,1261,9
940,3378,9
940,1261,9
940,1633,10
940,3563,2
940,1670,6
940,3955,6
940,3955,6
940,3955,2
940,1822,8
940,1834,1
940,3955,6
940,3955,9
940,3955,8
1355,2129,7
940,10,2
940,3708,1
940,3955,3
940,691,7
1357,1849,8
940,3955,8
940,3778,5
